EndToEndId;DataHora;Valor;Moeda;Pagador_Nome;Pagador_CPF_CNPJ;Pagador_Banco;Recebedor_Nome;Recebedor_CPF_CNPJ;Recebedor_Banco;ChavePix_Utilizada;TipoChave;Descricao;Status;Anomalia
195992c3-b473-4c44-bedb-8bf3f037d796;2025-07-24 22:25:56;2388.59;BRL;Luiz Miguel Cunha;15.500.968/0001-19;Santander Brasil;Dr. Vitor Hugo Rocha;349.947.127-46;Caixa Econômica Federal;+557696624-1580;Telefone;Pagamento referente ao serviço 740;Concluída;0
13f7cf9c-8714-4819-a998-f7610b1b7b56;2025-06-30 02:00:56;698.57;BRL;Isaac da Conceição;892.936.584-67;C6 Bank;Cecília Mendes;43.217.690/0001-74;Banco Safra;user978@email.com;E-mail;Pagamento referente ao serviço 203;Estornada;0
2fcfd7d4-0acf-410e-ba8a-76714cd331fc;2025-06-25 12:19:56;4365.22;BRL;Enzo Gabriel Barros;39.621.495/0001-26;Santander Brasil;Natália Lima;37.362.146/0001-33;C6 Bank;+556398392-9620;Telefone;Pagamento referente ao serviço 11;Estornada;0
d2153493-8bd7-4372-9e07-1153990ad7a6;2025-07-28 22:36:56;1681.6;BRL;Bruna Gomes;39.115.428/0001-11;C6 Bank;Lucas Gabriel Martins;780.226.660-97;Caixa Econômica Federal;f8f541f0-cd7a-4d06-b988-ed97021f1bd3;Chave Aleatória;Pagamento referente ao serviço 210;Estornada;0
39d61202-2b0a-45d9-8462-570c4d91085e;2025-07-01 11:50:56;2853.46;BRL;Thomas Moraes;144.919.432-64;Nubank;Dr. Eduardo Peixoto;53.537.976/0001-72;Banco Inter;721.891.941-14;CPF;Pagamento referente ao serviço 250;Concluída;0
7e048eb9-86e3-4648-b503-16875a5eaf6f;2025-07-14 18:48:56;2820.31;BRL;Ana Luiza Moura;704.545.941-72;Banco Pan;Luiz Otávio da Paz;637.135.623-38;Nubank;c8b23108-9950-4c6d-be45-fb8b97b00c70;Chave Aleatória;Pagamento referente ao serviço 73;Concluída;0
826b0e43-6de9-4947-8f18-25aa898b98fb;2025-08-17 04:56:56;408.11;BRL;Levi Porto;11.893.613/0001-78;Banco Pan;Isabella Araújo;56.168.924/0001-72;Banco Inter;270.108.387-12;CPF;Pagamento referente ao serviço 292;Pendente;0
7b645eca-0991-48a8-babe-21116e119701;2025-06-27 23:12:56;235.36;BRL;Stephany Azevedo;985.373.770-92;Banco do Brasil;Sra. Ana Carolina Pereira;313.910.168-98;Banco Safra;49.930.660/0001-66;CNPJ;Pagamento referente ao serviço 186;Concluída;0
18819c05-7bcd-4177-879b-3b40d8528b06;2025-06-23 06:16:56;1757.3;BRL;Sr. Renan Correia;684.334.157-79;Bradesco;Theo Dias;85.717.381/0001-78;Banco Pan;+555292683-4212;Telefone;Pagamento referente ao serviço 868;Concluída;0
f3e144ca-858c-4a38-b1ca-a6490e608f6d;2025-07-03 19:38:56;2482.23;BRL;Valentina Rocha;46.216.707/0001-91;Nubank;Sr. Davi Lucca Santos;623.421.560-61;C6 Bank;f52faa06-a3c6-4c25-b3ca-d95a81f8b115;Chave Aleatória;Pagamento referente ao serviço 871;Concluída;0
dc02d331-6c9e-4de3-a599-cb394210a476;2025-08-18 13:53:56;4869.48;BRL;Dra. Ana Lívia Costela;28.753.244/0001-47;Bradesco;Gabriela Correia;40.797.871/0001-70;Banco Inter;48.954.137/0001-11;CNPJ;Pagamento referente ao serviço 784;Concluída;0
afbec987-5562-4832-a4f7-3ec8bca363e2;2025-07-24 09:42:56;3237.91;BRL;Enzo Gabriel Teixeira;203.738.918-93;Santander Brasil;Luiz Henrique Rodrigues;46.868.120/0001-97;Banco Safra;+551398125-8187;Telefone;Pagamento referente ao serviço 824;Estornada;0
abbdb4b9-a2bb-473e-a25b-8922e1dce72a;2025-08-10 10:03:56;4141.42;BRL;Luiza Ribeiro;285.922.940-94;Caixa Econômica Federal;Lavínia da Mota;87.574.350/0001-17;Banco Inter;991.204.374-49;CPF;Pagamento referente ao serviço 793;Concluída;0
0d8ece3e-8b29-4f37-a51b-71c4b5954228;2025-06-26 09:11:56;1041.84;BRL;Srta. Pietra Costela;16.774.879/0001-14;C6 Bank;Ana Beatriz da Conceição;79.755.119/0001-76;Banco Safra;user631@email.com;E-mail;Pagamento referente ao serviço 257;Pendente;0
fb6fdbfb-3826-49f4-b12c-c3e2ae9a1cc4;2025-07-16 13:27:56;3848.13;BRL;Valentina da Rocha;63.121.171/0001-43;Banco Inter;Thiago da Conceição;79.425.231/0001-78;Banco Inter;a8940d19-d281-49d4-8154-e59caaf6362e;Chave Aleatória;Pagamento referente ao serviço 746;Concluída;0
db9c45d6-3d97-44fe-a2b5-497c661f963c;2025-07-21 14:23:56;2585.62;BRL;Sr. Thomas Farias;784.874.751-85;Banco Safra;Maysa Pereira;500.707.658-12;Banco Inter;90.600.832/0001-43;CNPJ;Pagamento referente ao serviço 802;Estornada;0
08be46b6-234c-4dbf-ba3b-2a39d08ceb8b;2025-07-07 19:12:56;2582.8;BRL;Luiz Miguel Castro;353.682.284-67;BTG Pactual;Miguel Oliveira;90.515.354/0001-70;Caixa Econômica Federal;+552994611-8496;Telefone;Pagamento referente ao serviço 343;Pendente;0
3d3e7081-0aeb-4bbc-b432-0c5e1d29ea42;2025-07-07 05:46:56;1896.33;BRL;Dra. Yasmin da Rocha;565.703.933-23;Nubank;Dr. Thomas Silveira;58.858.652/0001-67;Bradesco;user454@email.com;E-mail;Pagamento referente ao serviço 637;Pendente;0
3b39ee21-315c-4c28-8386-454a5f695a40;2025-07-11 04:27:56;3524.32;BRL;Renan Gomes;468.778.391-44;BTG Pactual;Cauã da Costa;73.281.195/0001-49;Banco Safra;+558192712-3151;Telefone;Pagamento referente ao serviço 769;Pendente;0
908ea184-560e-4b4f-b19d-157e72a3164d;2025-07-06 13:32:56;732.2;BRL;Ana Laura Oliveira;890.898.956-49;Nubank;Antônio Ramos;974.963.575-32;BTG Pactual;918.573.711-74;CPF;Pagamento referente ao serviço 644;Estornada;0
d88425b6-953a-4dd3-aa86-96dcf9c0f1fd;2025-08-14 07:59:56;4996.55;BRL;Brenda Rezende;534.799.701-66;Banco Safra;Srta. Cecília Almeida;307.836.465-75;Caixa Econômica Federal;user39@email.com;E-mail;Pagamento referente ao serviço 841;Pendente;0
5d7543f2-5765-4322-8d56-86628d529421;2025-07-30 18:02:56;1002.25;BRL;Levi Lima;648.843.839-32;Nubank;Joana Rocha;86.356.247/0001-32;Santander Brasil;400.987.961-82;CPF;Pagamento referente ao serviço 413;Pendente;0
721242fd-3f4a-4c11-a103-f61fcdc36cff;2025-08-06 08:11:56;4483.44;BRL;Pedro Miguel Nogueira;722.165.875-87;Banco Original;Carlos Eduardo Barros;70.643.616/0001-16;BTG Pactual;37.889.358/0001-44;CNPJ;Pagamento referente ao serviço 155;Concluída;0
682e2f7a-096d-4f45-8879-230b087fa19d;2025-08-07 02:58:56;4867.57;BRL;Sra. Alana Gonçalves;89.137.255/0001-60;Banco do Brasil;Ana Lívia da Cunha;710.450.199-12;Bradesco;user332@email.com;E-mail;Pagamento referente ao serviço 412;Estornada;0
48ea7ffb-17ff-42d7-a742-c9da3d48fb81;2025-07-20 12:08:56;1307.95;BRL;Carolina Lima;713.289.971-42;Banco Safra;Breno Novaes;14.394.930/0001-28;BTG Pactual;187a829e-0973-4fff-bd73-ed67c51d62ce;Chave Aleatória;Pagamento referente ao serviço 210;Pendente;0
18794136-137a-4b9d-95ed-15895037fbfb;2025-08-11 03:04:56;918.35;BRL;Dr. Nicolas Farias;90.634.900/0001-68;Santander Brasil;Rafaela Almeida;26.982.954/0001-70;Itaú Unibanco;277d42b4-e8c5-4eec-944d-8221f0fa6598;Chave Aleatória;Pagamento referente ao serviço 605;Concluída;0
860be8f4-b502-4d43-8808-84bfc55901c0;2025-07-22 23:35:56;1517.23;BRL;Davi Lucas da Mata;230.409.810-68;Banco Pan;Murilo Oliveira;58.335.842/0001-20;Santander Brasil;26.871.971/0001-67;CNPJ;Pagamento referente ao serviço 810;Pendente;0
2f5d9a0e-bcbc-4866-947c-989c57ff31c1;2025-08-18 17:07:56;1823.45;BRL;Manuela Pinto;90.182.860/0001-16;Banco Pan;Leandro Pereira;62.129.378/0001-68;Banco Pan;user707@email.com;E-mail;Pagamento referente ao serviço 828;Concluída;0
be058574-721d-46da-bfc7-ee742709e1d2;2025-06-22 07:31:56;1768.3;BRL;Calebe Cardoso;65.457.330/0001-18;Banco Safra;Davi Lucca da Rosa;68.664.347/0001-22;Banco do Brasil;user483@email.com;E-mail;Pagamento referente ao serviço 391;Concluída;0
e718e811-191d-4926-ad76-26cc6900dc18;2025-07-23 00:31:56;1564.11;BRL;Emanuella Moura;817.229.534-67;Santander Brasil;Luiz Henrique Freitas;16.615.724/0001-74;Banco Original;bb4fb654-191b-40d5-8781-680076f9601a;Chave Aleatória;Pagamento referente ao serviço 837;Pendente;0
dbae44d9-185d-4301-90ef-7dddbeb67e5d;2025-08-02 01:14:56;341.59;BRL;Vitor Hugo Moreira;497.884.923-15;BTG Pactual;Kaique da Mata;47.613.580/0001-50;Nubank;user728@email.com;E-mail;Pagamento referente ao serviço 824;Estornada;0
83a22325-fc6e-4a14-bd02-0ec9b5ed28bb;2025-07-21 02:04:56;2512.65;BRL;André das Neves;35.716.210/0001-30;Caixa Econômica Federal;Sophie Azevedo;58.379.480/0001-52;Bradesco;+557497855-9508;Telefone;Pagamento referente ao serviço 15;Concluída;0
0804a95e-aba1-44ae-a2c0-8472803d5265;2025-08-11 04:42:56;1924.19;BRL;Dra. Stella Pires;646.966.106-62;C6 Bank;Sr. Yuri Mendes;570.693.462-94;Banco Safra;475.109.843-44;CPF;Pagamento referente ao serviço 690;Estornada;0
1b0da8d6-ab72-424c-86c6-1debdf828679;2025-08-10 16:10:56;498.87;BRL;Rodrigo Jesus;81.719.650/0001-36;Caixa Econômica Federal;Yasmin Viana;67.651.343/0001-20;Nubank;973.483.642-17;CPF;Pagamento referente ao serviço 38;Estornada;0
80f895c6-dccd-4b9d-ab55-85da2b6383f7;2025-07-25 17:11:56;699.68;BRL;Heitor Caldeira;236.533.496-65;Banco Inter;Danilo da Mata;54.496.635/0001-32;Banco Original;27dffebc-a7f5-4329-808f-ef5a513f9c60;Chave Aleatória;Pagamento referente ao serviço 974;Concluída;0
55f7e69c-bb48-403c-a06e-6230be208339;2025-07-19 19:42:56;778.58;BRL;Srta. Luana Cardoso;91.612.585/0001-40;Santander Brasil;Caio da Cruz;471.344.423-51;Nubank;78.188.267/0001-10;CNPJ;Pagamento referente ao serviço 20;Pendente;0
1c77a917-abc4-46b2-a9ac-f67bc51a7b25;2025-07-01 15:38:56;241.13;BRL;Luiz Gustavo Nogueira;591.492.931-75;Itaú Unibanco;Luiz Fernando Jesus;88.206.414/0001-52;Caixa Econômica Federal;b33d8fa0-0c70-49f5-853c-4ff15c6d99a9;Chave Aleatória;Pagamento referente ao serviço 221;Pendente;0
0b7b1382-b536-492c-bf12-821de6f574b2;2025-08-14 20:35:56;2246.61;BRL;Melissa Viana;12.565.538/0001-39;BTG Pactual;Danilo Correia;43.598.345/0001-93;Banco Inter;user658@email.com;E-mail;Pagamento referente ao serviço 706;Pendente;0
897be2df-8888-4676-8fab-966a37bb8dd1;2025-06-26 18:39:56;381.35;BRL;Daniel Moreira;404.772.427-60;C6 Bank;Yasmin Azevedo;11.795.967/0001-32;C6 Bank;93.931.769/0001-39;CNPJ;Pagamento referente ao serviço 660;Estornada;0
8f908d52-7ebb-4103-96a8-fc590ad415fd;2025-07-28 17:05:56;1988.14;BRL;Srta. Eduarda da Luz;46.907.488/0001-70;Santander Brasil;Eduarda Costa;381.786.504-25;BTG Pactual;+551096325-9033;Telefone;Pagamento referente ao serviço 952;Estornada;0
76186403-02a7-4d35-96f3-8bf118e8f177;2025-07-18 21:19:56;3318.13;BRL;Srta. Marina Araújo;958.170.256-43;C6 Bank;Vinicius Gonçalves;531.865.167-61;Caixa Econômica Federal;user380@email.com;E-mail;Pagamento referente ao serviço 316;Pendente;0
d60ebe40-4a83-4c63-82a9-5e61f671adcb;2025-08-11 10:37:56;2823.53;BRL;Beatriz Viana;822.192.759-19;Itaú Unibanco;Renan Pereira;221.415.882-84;C6 Bank;user962@email.com;E-mail;Pagamento referente ao serviço 198;Estornada;0
fa354b14-0e35-494c-a166-8f8d1f72705e;2025-07-29 03:53:56;834.82;BRL;Eduarda da Luz;556.793.394-36;BTG Pactual;Nicole Rocha;224.538.422-39;Santander Brasil;340.188.947-99;CPF;Pagamento referente ao serviço 7;Concluída;0
7ebed301-48bd-46fb-8e25-e7cbb9ffc755;2025-07-14 04:01:56;1236.57;BRL;Sra. Luiza Nascimento;833.267.223-41;Banco Inter;Vitória Monteiro;53.117.168/0001-51;Itaú Unibanco;203.297.979-35;CPF;Pagamento referente ao serviço 722;Pendente;0
f10a49b5-0b6e-436f-b03b-61b084df5b1d;2025-06-23 16:39:56;488.72;BRL;Ana Luiza Gonçalves;300.440.341-47;Banco Safra;Rodrigo Melo;11.830.538/0001-27;C6 Bank;cf8c847e-9c7c-405e-af6a-cb51c02d6a99;Chave Aleatória;Pagamento referente ao serviço 13;Pendente;0
57acd4e8-75cd-43e8-9ea5-e693b94e5dae;2025-07-30 22:36:56;2558.33;BRL;Dr. Vinicius Lima;125.124.749-60;Itaú Unibanco;Bruna da Paz;128.727.152-70;Santander Brasil;+552993808-5813;Telefone;Pagamento referente ao serviço 192;Pendente;0
a5a9fb3b-c32a-405d-ba28-21dcc24aa49b;2025-07-01 20:00:56;324.55;BRL;Rafael da Mota;57.287.410/0001-64;Banco Original;Dr. Vitor Hugo Alves;86.599.631/0001-22;Banco Original;46.222.644/0001-78;CNPJ;Pagamento referente ao serviço 331;Pendente;0
41ea24b2-b239-480a-85b5-dc0e3eada5ec;2025-07-11 02:05:56;4160.65;BRL;Sr. João Gabriel Almeida;450.715.572-65;Banco Inter;Stella Silveira;772.777.114-73;C6 Bank;39957aba-5cee-4388-bd94-d25a900d2a36;Chave Aleatória;Pagamento referente ao serviço 452;Concluída;0
8de8e59f-d0f7-4650-8c4d-d226184740bf;2025-07-17 14:09:56;3570.82;BRL;Anthony Pinto;798.744.435-18;BTG Pactual;Ana Júlia Carvalho;68.385.557/0001-40;Caixa Econômica Federal;802.730.637-67;CPF;Pagamento referente ao serviço 460;Estornada;0
4047dc3a-916a-4547-96c3-ca491d55d7d7;2025-02-30 25:61:00;2483.0;BRL;Sr. Samuel da Cruz;690.238.236-78;Santander Brasil;Maria Eduarda Gomes;87.253.529/0001-78;Banco Pan;+552494832-9345;Telefone;Pagamento referente ao serviço 113;Estornada;1
fddc776e-f2d5-4a36-864e-b87edf0faa48;2025-07-24 07:24:56;4871.33;BRL;Noah Araújo;52.117.712/0001-80;Caixa Econômica Federal;Maria Julia Mendes;976.165.325-69;Itaú Unibanco;+552098496-8239;Telefone;Pagamento referente ao serviço 342;Estornada;0
cd75037b-08a8-4c15-872e-a0ea5a0c2319;2025-06-25 12:19:56;2166.69;BRL;Sra. Vitória Fernandes;216.203.997-87;Nubank;Davi Luiz Lopes;54.421.800/0001-59;Bradesco;user572@email.com;E-mail;Pagamento referente ao serviço 83;Concluída;0
aef82405-a325-4c74-89da-015058df47b4;2025-07-10 13:12:56;2407.58;BRL;Dra. Mariana Nogueira;665.277.114-13;Itaú Unibanco;Luigi Rocha;434.316.858-48;Santander Brasil;+555197441-9430;Telefone;Pagamento referente ao serviço 988;Estornada;0
06954c37-5bbf-41ff-bd76-9beb13ebc8fb;2025-08-13 05:27:56;2869.67;BRL;Dr. Bruno Ferreira;69.973.694/0001-20;Santander Brasil;Otávio Moraes;204.751.623-60;Caixa Econômica Federal;0c5a5561-4aa0-4f6e-937d-64b864027365;Chave Aleatória;Pagamento referente ao serviço 141;Concluída;0
cc5642b5-34be-4122-862f-3aafae95c1dd;2025-08-19 07:17:56;3538.02;BRL;Ana Sales;79.853.197/0001-41;Banco Inter;Alice Melo;170.494.214-77;Caixa Econômica Federal;34cb320f-2c13-45c4-89eb-733c919b65df;Chave Aleatória;Pagamento referente ao serviço 596;Concluída;0
fb0a32d8-65c4-418a-abbc-401a17cda622;2025-08-17 15:43:56;3188.41;BRL;Caroline Moraes;63.645.601/0001-61;Nubank;Carlos Eduardo da Cruz;384.190.129-20;Banco Original;fe23a9d0-8e00-40ef-8eee-1f5fc9e35917;Chave Aleatória;Pagamento referente ao serviço 349;Concluída;0
d1f5b619-91b1-4d9c-a13d-061e905a8f69;2025-07-12 20:17:56;2434.4;BRL;Lorenzo das Neves;346.782.418-73;Santander Brasil;Marcelo Costela;191.225.305-27;Banco do Brasil;user79@email.com;E-mail;Pagamento referente ao serviço 34;Pendente;0
cd4584dc-af08-4969-a8c2-4fb0a4716584;2025-08-17 01:23:56;1001.12;BRL;Enzo Gabriel da Conceição;11.192.672/0001-82;Banco Original;Ana Laura Moraes;33.342.721/0001-67;Banco do Brasil;+554495657-5296;Telefone;Pagamento referente ao serviço 76;Estornada;0
a370056a-b1a1-426f-ae11-1f1bd9657da3;2025-07-22 02:48:56;2018.07;BRL;Giovanna Mendes;95.950.773/0001-28;Santander Brasil;Enzo Barbosa;941.102.268-56;Banco do Brasil;ab186c8e-4928-499e-9b67-b31cf9c548f2;Chave Aleatória;Pagamento referente ao serviço 349;Estornada;0
3508ed45-58e8-4798-837e-7f5dfe4c721a;2025-08-10 07:03:56;2578.18;BRL;Luiz Felipe da Conceição;563.392.138-11;Itaú Unibanco;Arthur Novaes;71.189.840/0001-64;C6 Bank;0a1ee70b-be6f-495c-b143-29527406e33a;Chave Aleatória;Pagamento referente ao serviço 152;Pendente;0
7bf1ee2e-7437-4ce4-80d2-0ec5599fb13f;2025-07-05 13:57:56;892.34;BRL;Sra. Ana Laura Freitas;533.673.277-66;Santander Brasil;Evelyn Silveira;53.494.184/0001-89;Banco Safra;122.175.627-74;CPF;Pagamento referente ao serviço 21;Pendente;0
5c6fd4b0-1c6a-4570-adbf-19bff6245ca9;2025-08-14 22:15:56;4194.02;BRL;Sr. Pedro da Rosa;573.371.411-46;Banco Inter;Sr. Leonardo Lopes;54.138.972/0001-31;Banco Pan;+551595119-2390;Telefone;Pagamento referente ao serviço 246;Pendente;0
2f489a85-c4f2-440f-8416-4bae5ca8d821;2025-08-13 17:18:56;4542.88;BRL;Bernardo Freitas;94.502.944/0001-55;Banco Safra;Julia Rodrigues;74.458.659/0001-45;Bradesco;397.781.789-52;CPF;Pagamento referente ao serviço 64;Estornada;0
329134b5-6d5a-441c-801e-264dcd7d43d6;2025-08-09 22:42:56;2380.64;BRL;Dra. Nicole Fogaça;652.334.538-30;Banco do Brasil;Caio Fernandes;230.487.553-73;Santander Brasil;+559896456-7152;Telefone;Pagamento referente ao serviço 475;Pendente;0
42c78160-bba7-4533-852e-8fa48eb5a965;2025-07-09 20:21:56;2091.62;BRL;João Gabriel Alves;47.612.281/0001-44;Bradesco;João Gabriel Alves;17.658.123/0001-11;Bradesco;72.215.880/0001-77;CNPJ;Pagamento referente ao serviço 125;Estornada;0
f0278894-0c1d-4938-8bc0-baae8efa8291;2025-07-18 10:53:56;3346.3;BRL;Dr. Augusto Nascimento;15.912.365/0001-94;Nubank;Lucas da Costa;836.696.683-38;Banco Pan;+555593640-1488;Telefone;Pagamento referente ao serviço 687;Concluída;0
b78df86d-23f6-44f9-a086-fd5f1ddce0c6;2025-07-19 20:22:56;4535.9;BRL;Julia Oliveira;47.230.845/0001-34;Caixa Econômica Federal;Gabriel Lopes;34.333.720/0001-80;Itaú Unibanco;891.455.245-19;CPF;Pagamento referente ao serviço 191;Concluída;0
886a3ea3-ff3c-4100-98d5-3173379c8825;2025-08-14 08:53:56;3616.86;BRL;Davi Luiz Novaes;88.297.730/0001-85;Banco Pan;Catarina Silva;309.552.721-66;Caixa Econômica Federal;user918@email.com;E-mail;Pagamento referente ao serviço 824;Concluída;0
04c92263-6fe7-481f-a763-92277c3a25fe;2025-08-09 22:49:56;3102.34;BRL;Sra. Ana Lívia Souza;99.445.830/0001-64;Nubank;Miguel Gonçalves;461.898.732-12;C6 Bank;c66fc8fe-5229-4c10-8572-5d3595a7374e;Chave Aleatória;Pagamento referente ao serviço 975;Pendente;0
8a5486ee-803a-4709-8162-569fc0900072;2025-08-17 07:44:56;2421.38;BRL;Fernanda Cardoso;95.918.174/0001-86;Bradesco;Maria Sophia Novaes;549.100.665-18;Nubank;48.521.409/0001-43;CNPJ;Pagamento referente ao serviço 282;Pendente;0
de6616da-3192-4742-8d68-f4ecb822a03c;2025-08-18 00:06:56;384.39;BRL;Dra. Ana Julia das Neves;52.874.335/0001-68;Banco do Brasil;Breno Costa;178.269.254-61;Bradesco;33.291.678/0001-42;CNPJ;Pagamento referente ao serviço 921;Concluída;0
efaf65c4-545a-4685-8964-586c951c7219;2025-08-07 06:11:56;1786.43;BRL;Emanuel Nogueira;632.521.571-45;Banco Inter;Bruno Cardoso;860.614.322-98;Bradesco;de943c82-156d-4d93-8a24-e4f352fdacca;Chave Aleatória;Pagamento referente ao serviço 251;Estornada;0
4e1bd404-0b2e-477f-8526-f1d01dce19a0;2025-08-08 21:09:56;2130.26;BRL;Clara Oliveira;81.925.224/0001-48;BTG Pactual;Julia Teixeira;27.535.845/0001-49;Caixa Econômica Federal;296.342.277-97;CPF;Pagamento referente ao serviço 545;Concluída;0
ee31eb35-749b-4320-b8be-b0bb42ba1fad;2025-07-28 05:55:56;4396.18;BRL;Ana Beatriz Aragão;27.157.774/0001-42;BTG Pactual;Beatriz Pinto;559.948.137-15;BTG Pactual;user793@email.com;E-mail;Pagamento referente ao serviço 502;Estornada;0
e23c257a-397c-43af-a5c4-b10c2b20dad7;2025-06-25 00:50:56;3223.73;BRL;Dr. Davi Luiz Barros;82.228.102/0001-44;Itaú Unibanco;Emanuelly Moura;50.488.861/0001-13;Banco Safra;795.702.579-78;CPF;Pagamento referente ao serviço 749;Estornada;0
6f18fb0b-bce3-4093-bb4b-7b5c57cce4ae;2025-08-17 00:48:56;3115.13;BRL;Enrico Costa;235.152.842-73;Banco Inter;Carolina Monteiro;897.155.122-46;Caixa Econômica Federal;+553694509-9725;Telefone;Pagamento referente ao serviço 80;Concluída;0
839ea4b0-5717-4fbc-b744-12dac86dd844;2025-07-22 08:25:56;972.0;BRL;Catarina Santos;959.761.148-66;Banco Inter;Vitor Gabriel Nunes;42.516.587/0001-60;C6 Bank;+552293071-4544;Telefone;Pagamento referente ao serviço 816;Estornada;0
8d79639a-e9c3-48d1-a8e1-c9623d4d633f;2025-07-21 07:11:56;3381.95;BRL;Maitê Carvalho;87.191.991/0001-46;Nubank;Olivia Nunes;18.480.388/0001-15;Banco Pan;20a9035f-b972-4b93-871e-a99082e001d6;Chave Aleatória;Pagamento referente ao serviço 390;Concluída;0
f94c6561-ec84-46f6-b12d-691461b57c4f;2025-07-06 02:25:56;2110.05;BRL;Clara Oliveira;66.442.348/0001-36;Banco Inter;Sr. Levi das Neves;12.764.796/0001-81;Nubank;623.301.418-62;CPF;Pagamento referente ao serviço 803;Estornada;0
08646dc1-fd73-4144-88ad-512e26ec63be;2025-07-06 16:17:56;1506.99;BRL;Maria Julia Moraes;91.673.814/0001-18;Bradesco;Joaquim Freitas;330.620.219-21;C6 Bank;+552192424-2184;Telefone;Pagamento referente ao serviço 916;Concluída;0
2ac6808b-6e9f-4ffa-a0be-e28d86253847;2025-07-28 05:30:56;2750.31;BRL;Daniela Rocha;58.468.375/0001-52;BTG Pactual;Emanuella Melo;34.246.547/0001-36;BTG Pactual;825.956.676-99;CPF;Pagamento referente ao serviço 682;Concluída;0
5906f438-326c-4216-bd6a-4b11b87d5a19;2025-07-15 10:40:56;4477.24;BRL;Lara Costela;14.288.287/0001-49;Santander Brasil;João Felipe Gomes;457.108.532-91;Banco Original;90a43fde-fadb-41f0-bb54-274c2b717fdc;Chave Aleatória;Pagamento referente ao serviço 680;Concluída;0
ae50ba4b-205d-4363-8500-a481789ab5ef;2025-08-12 04:57:56;4252.43;BRL;Luiz Felipe Cardoso;76.246.215/0001-47;Banco Inter;Vitória Farias;72.248.126/0001-39;Nubank;user582@email.com;E-mail;Pagamento referente ao serviço 712;Pendente;0
1527f56f-56e7-4576-bd3a-94340e2b2fa9;2025-07-11 11:50:56;4689.39;BRL;Beatriz Fogaça;470.586.117-68;Caixa Econômica Federal;Sr. Gustavo Henrique Gonçalves;83.307.161/0001-12;Banco Pan;801.120.546-29;CPF;Pagamento referente ao serviço 423;Estornada;0
a60751fd-2e6c-491b-baa4-7b1b5b0c3cb8;2025-08-12 06:46:56;3849.52;BRL;Dra. Ana Julia Silva;769.811.422-82;C6 Bank;Isabelly da Cruz;48.716.314/0001-21;Santander Brasil;622.638.902-49;CPF;Pagamento referente ao serviço 572;Estornada;0
61f7a40e-febf-44a8-89f4-49fc281c0c08;2025-08-13 08:51:56;1332.72;BRL;Diogo Silva;58.534.569/0001-52;Banco Original;Bernardo Nunes;51.519.785/0001-13;Santander Brasil;73.186.397/0001-10;CNPJ;Pagamento referente ao serviço 869;Pendente;0
d460162c-2e0e-4762-90d2-cb5736c04393;2025-06-21 03:51:56;1145.31;BRL;Valentina Sales;118.820.228-13;C6 Bank;Lucas Rocha;622.166.655-33;Banco Original;778.830.612-42;CPF;Pagamento referente ao serviço 952;Pendente;0
50390436-f054-4af3-bb29-7a81e2f803f4;2025-08-06 21:24:56;3529.2;BRL;Benjamin da Conceição;41.846.928/0001-83;Banco do Brasil;Laura Teixeira;47.463.906/0001-23;Banco Original;user964@email.com;E-mail;Pagamento referente ao serviço 621;Concluída;0
d87884fc-dc67-4180-9139-bc865965231b;2025-08-13 01:27:56;2308.05;BRL;Ana Sophia Duarte;312.826.431-22;Banco Original;Amanda Aragão;84.345.693/0001-80;BTG Pactual;e0961017-ce8f-4ec1-912e-24bd9b2afebc;Chave Aleatória;Pagamento referente ao serviço 493;Pendente;0
6f3c8402-22fb-4b17-9e78-8455eb73e51b;2025-07-26 06:52:56;2914.07;BRL;Daniela Novaes;623.786.873-29;BTG Pactual;Sarah Teixeira;328.408.827-52;Bradesco;74.823.495/0001-75;CNPJ;Pagamento referente ao serviço 448;Estornada;0
02e5264d-124d-4747-83f2-b5639dec815e;2025-07-27 01:42:56;430.76;BRL;João Peixoto;308.479.319-48;Caixa Econômica Federal;Dra. Lavínia Jesus;388.348.690-18;Itaú Unibanco;14.728.256/0001-73;CNPJ;Pagamento referente ao serviço 976;Concluída;0
